timestamp,percentage,depth,notional
2026-06-24 14:59:01,-0.20,457.68400000,27907094.44890000
2026-06-24 14:59:01,0.20,535.41400000,32723139.29470000
2026-06-24 14:59:01,1.00,1834.67600000,112457488.60020000
2026-06-24 14:59:01,2.00,4260.52200000,262642420.68020000
2026-06-24 14:59:01,3.00,4689.35500000,289455937.43730000
2026-06-24 14:59:01,4.00,5164.45000000,319468467.11080000
2026-06-24 14:59:01,5.00,5886.48300000,365565525.24450000
2026-06-24 14:59:31,-5.00,9034.25100000,543132312.26420000
2026-06-24 14:59:31,-4.00,8633.05900000,519734098.53720000
2026-06-24 14:59:31,-3.00,7716.97400000,465665621.83140000
2026-06-24 14:59:31,-2.00,6671.36800000,403359329.32600000
2026-06-24 14:59:31,-1.00,3323.00400000,201836287.18690000
2026-06-24 14:59:31,-0.20,430.87700000,26275724.01040000
2026-06-24 14:59:31,0.20,517.07400000,31605256.33700000
2026-06-24 14:59:31,1.00,1891.07000000,115953117.47200000
2026-06-24 14:59:31,2.00,4217.49400000,260007557.95080000
2026-06-24 14:59:31,3.00,4650.58900000,287088474.59080000
2026-06-24 14:59:31,4.00,5125.64600000,317100104.69870000
2026-06-24 14:59:31,5.00,5855.94300000,363728741.06540000
2026-06-24 15:00:03,-5.00,8535.08700000,513049949.91050000
2026-06-24 15:00:03,-4.00,8139.87400000,489991506.90980000
2026-06-24 15:00:03,-3.00,7230.59700000,436317915.51190000
2026-06-24 15:00:03,-2.00,6180.49100000,373731061.87090000
2026-06-24 15:00:03,-1.00,2931.80500000,178156093.77440000
2026-06-24 15:00:03,-0.20,414.33900000,25286143.47050000
2026-06-24 15:00:03,0.20,452.89900000,27701435.39480000
2026-06-24 15:00:03,1.00,1548.27800000,94963634.26710000
2026-06-24 15:00:03,2.00,3792.32600000,234024454.32080000
2026-06-24 15:00:03,3.00,4230.96400000,261474272.76330000
2026-06-24 15:00:03,4.00,4753.21900000,294502908.08790000
2026-06-24 15:00:03,5.00,5413.98200000,336720671.22930000
2026-06-24 15:00:31,-5.00,8938.53500000,537461765.93880000
2026-06-24 15:00:31,-4.00,8548.37900000,514702872.76700000
2026-06-24 15:00:31,-3.00,7633.48800000,460703652.14870000
2026-06-24 15:00:31,-2.00,6586.66800000,398319057.78480000
2026-06-24 15:00:31,-1.00,3208.25500000,194933991.85890000
2026-06-24 15:00:31,-0.20,495.57800000,30232175.81840000
2026-06-24 15:00:31,0.20,485.66600000,29696681.52720000
2026-06-24 15:00:31,1.00,1750.41700000,107346051.15360000
2026-06-24 15:00:31,2.00,4123.24900000,254337131.54710000
2026-06-24 15:00:31,3.00,4579.94400000,282905640.84880000
2026-06-24 15:00:31,4.00,5109.28700000,316378118.54430000
2026-06-24 15:00:31,5.00,5772.77100000,358767842.04750000
2026-06-24 15:01:01,-5.00,8793.03500000,528550566.24240000
2026-06-24 15:01:01,-4.00,8398.14400000,505520300.48280000
2026-06-24 15:01:01,-3.00,7482.50800000,451479263.97960000
2026-06-24 15:01:01,-2.00,6452.10200000,390079644.74960000
2026-06-24 15:01:01,-1.00,3082.08700000,187221894.83580000
2026-06-24 15:01:01,-0.20,458.16500000,27942038.54170000
2026-06-24 15:01:01,0.20,466.70200000,28525951.27360000
2026-06-24 15:01:01,1.00,1784.90700000,109448286.14650000
2026-06-24 15:01:01,2.00,4092.29800000,252373035.78470000
2026-06-24 15:01:01,3.00,4568.57400000,282152147.43720000
2026-06-24 15:01:01,4.00,5099.47800000,315718707.90100000
2026-06-24 15:01:01,5.00,5756.87100000,357718243.99310000
2026-06-24 15:01:31,-5.00,8940.39300000,537596431.77940000
2026-06-24 15:01:31,-4.00,8547.90000000,514697818.57960000
2026-06-24 15:01:31,-3.00,7635.49600000,460841562.68090000
2026-06-24 15:01:31,-2.00,6580.88400000,397986948.57560000
2026-06-24 15:01:31,-1.00,3225.43500000,195969001.67330000
2026-06-24 15:01:31,-0.20,440.80400000,26895365.67190000
2026-06-24 15:01:31,0.20,542.24300000,33158723.82750000
2026-06-24 15:01:31,1.00,1854.54500000,113742350.57680000
2026-06-24 15:01:31,2.00,4232.36300000,261057630.29540000
2026-06-24 15:01:31,3.00,4676.95800000,288878489.40960000
2026-06-24 15:01:31,4.00,5183.59900000,320920095.62400000
2026-06-24 15:01:31,5.00,5844.03600000,363116201.95660000
2026-06-24 15:02:02,-5.00,8724.91200000,524506834.57880000
2026-06-24 15:02:02,-4.00,8331.14200000,501541730.36540000
2026-06-24 15:02:02,-3.00,7415.23300000,447484241.33200000
2026-06-24 15:02:02,-2.00,6390.52900000,386422883.01720000
2026-06-24 15:02:02,-1.00,3137.15900000,190588509.47350000
2026-06-24 15:02:02,-0.20,461.39200000,28142499.70640000
2026-06-24 15:02:02,0.20,462.41400000,28267700.74810000
2026-06-24 15:02:02,1.00,1802.09300000,110493041.37740000
2026-06-24 15:02:02,2.00,4055.91200000,250109865.00550000
2026-06-24 15:02:02,3.00,4522.73700000,279302026.50440000
2026-06-24 15:02:02,4.00,5054.62400000,312931158.41800000
2026-06-24 15:02:02,5.00,5714.16900000,355067737.06660000
2026-06-24 15:02:31,-5.00,9117.74800000,547622822.04850000
2026-06-24 15:02:31,-4.00,8523.42700000,513040836.72430000
2026-06-24 15:02:31,-3.00,7627.44400000,460178821.35540000
2026-06-24 15:02:31,-2.00,6619.24100000,400133288.22690000
2026-06-24 15:02:31,-1.00,3358.06300000,203901141.97340000
2026-06-24 15:02:31,-0.20,556.46700000,33918802.34010000
2026-06-24 15:02:31,0.20,412.08900000,25175396.25860000
2026-06-24 15:02:31,1.00,1714.03600000,105026040.45920000
2026-06-24 15:02:31,2.00,4104.24800000,252987594.24550000
2026-06-24 15:02:31,3.00,4617.26100000,285037858.75580000
2026-06-24 15:02:31,4.00,5084.95300000,314573471.30400000
2026-06-24 15:02:31,5.00,5821.96600000,361619346.99970000
2026-06-24 15:03:02,-5.00,9187.64600000,551639436.41600000
2026-06-24 15:03:02,-4.00,8603.36600000,517657909.00800000
2026-06-24 15:03:02,-3.00,7949.12400000,479116080.78240000
2026-06-24 15:03:02,-2.00,6749.04000000,407772973.66460000
2026-06-24 15:03:02,-1.00,3809.31900000,231068060.51320000
2026-06-24 15:03:02,-0.20,572.98300000,34896464.81850000
2026-06-24 15:03:02,0.20,421.11600000,25705861.84730000
2026-06-24 15:03:02,1.00,1625.67500000,99518985.08090000
2026-06-24 15:03:02,2.00,4006.49900000,246770463.19990000
